treat,experiment_key,treat_conc,gr_dist_mean_mean,gr_dist_mean_sd,gr_dist_mean_iqr,gr_dist_median_mean,gr_dist_median_sd,gr_dist_median_iqr,fr_dist_mean_mean,fr_dist_mean_sd,fr_dist_mean_iqr,fr_dist_median_mean,fr_dist_median_sd,fr_dist_median_iqr
Inter-TAD,hbec_egfr,0,0.49347437634878577,NA,0,0.4197308454405313,NA,0,1.176593399664151,NA,0,0.25920427976985233,NA,0
Inter-TAD,hbec_myc,0,0.739944863257233,NA,0,0.7082981321739785,NA,0,2.815548678017466,NA,0,0.5355756033479582,NA,0
Inter-TAD,hff_egfr,0,0.7977560382682762,NA,0,0.5612043855350499,NA,0,2.111044346179032,NA,0,0.2744983932168784,NA,0
Inter-TAD,hff_myc,0,0.9358445816983113,NA,0,0.8113750230867285,NA,0,5.575396497096857,NA,0,4.664351052647294,NA,0
Intra-TAD,hbec_egfr,0,0.45070825890093863,NA,0,0.3934583381361978,NA,0,1.099137622148759,NA,0,0.2586010609945091,NA,0
Intra-TAD,hbec_myc,0,0.48991397290896926,NA,0,0.4606378194855333,NA,0,2.823814617536353,NA,0,0.5324787754152088,NA,0
Intra-TAD,hff_egfr,0,0.578202175644323,NA,0,0.4077914409214395,NA,0,2.1569834472697464,NA,0,0.271507678480156,NA,0
Intra-TAD,hff_myc,0,0.46876743945143834,NA,0,0.4130190194436436,NA,0,5.374906900715421,NA,0,4.411477159679219,NA,0
